text,label
restructuring measure affect production packaging printing material,0
restructuring measuring affect production packaging printing material,0
sale comprise margarine business Finland Poland follow approval polish competition authority early October,0
sales agreement comprise marge business Suomi Republic of poland follow approval polish competition authority early October,0
sale Savcor FACE Cencorp result profit loss determine owe factor include valuation consideration share receive prevail exchange rate,0
sale Savcor case Cencorp result profit expiration determine owe factor let in evaluation consideration share receive prevail exchange pace,0
sale finalize September October company say,0
sale finalize Sep October company enunciate,0
"share capital Alma Media Corporation business ID 1944757 4 EUR 44,767,513.80 divide 74,612,523 share",0
"part das kapital Alma Media Bay window business ID 1944757 4 EUR forty four, 767, 513. 80 divide lxxiv, 612, 523 share",0
share subscribe stock option register Trade Register 20 January 2011 date new share establish shareholder right,0
plowshare subscribe stock option cash register Trade Cash register 20 January 2011 date new contribution establish shareholder right,0
ship crane manufacture MacGREGOR partner plant China deliver 2008 2010 vessel order chinese COSCO German Peter Dohle Hong Kong base Cido Shipping,0
ship crane manufacture MacGREGOR partner plant life China deliver 2008 2010 vessel order taiwanese COSCO German Peter Dohle Hong Kong fundament Cido Cargo ships,0
ship unloader totally enclose entire conveying line storage facility,0
ship unloader totally enclose total conveying line storehouse facility,0
site cover hectare,0
site cover hectare,0
study design enable formal statistical evaluation therapeutic activity company say,0
study pattern enable courtly statistical evaluation therapeutic activity company say,0
transaction place payment merger consideration,0
transaction plaza payment merger circumstance,0
unit plan operational second half 2007 stream 2008,0
unit plan operational 2nd half 2007 flow 2008,0
wireless industry brace iPhone launch June 29,0
radio set industry brace iPhone launching June 29,0
offering cover localisation service relate production transfer finnish company customer production asian market decision transfer production,0
declare oneself cover localization principle service relate yield transfer finnish company client production asiatic market decision transfer production,0
currently shop sell Tikkurila paint Kazakhstan shop open continuously,0
currently shop sell Tikkurila paint Kazakhstan shop candid unendingly,0
15 initial public offering announce Sweden year compare period year early Bloomberg datum show,0
15 initial public offering announce Sweden yr compare period yr former Bloomberg data point show,0
report Oriola KD chief executive officer Eero Hautaniemi,0
report Oriola KD chief executive director officer Eero Hautaniemi,0
company contract abroad,0
society contract abroad,0
release offer security sale United States,0
release offer security system sale United State,0
solution extension exist online mediation solution deliver early Comptel IBM,0
resolution extension be online mediation solution deliver early Comptel IBM,0
partnership Finnish Paulig danish subsidiary Oscar Puljonki acquire sale organization european market,0
partnership Finnish Paulig danish subsidiary company Oscar Puljonki acquire sale system european market,0
tieto Latvia represent service company TietoEnator Alise TietoEnator operation industry Financial Services Cards Retail Logistics Outsourcing Managed Services,0
tieto Republic of latvia represent service company TietoEnator Alise TietoEnator operation diligence Financial Services Lineup Retail Logistics Outsourcing Managed Services,0
Latvia Cramo operate 54 rental outlet Baltic States,0
Latvia Cramo operate fifty four rental sales outlet Baltic language States,0
site include later,0
land site include later,0
"preliminary estimation technology park measure 50,000 square meter",0
"preliminary estimation technology park measure fifty, 000 square beat",0
change envisage HK Ruokatalo reduce number industrial place business Finland,0
change envisage HK Ruokatalo reduce turn industrial place business Finland,0
completion sale Proha USD12 .7 m stake Artemis,0
completion sales event Proha USD12. 7 thousand stake Cynthia,0
W+Ærtsil+Æ aim serve rapidly grow number vessel increase marine activity Barents Sea region,0
Wolfram + Ærtsil + Æ aim serve speedily grow turn vessel increase shipboard soldier activity Barents Ocean area,0
Valga Lihatoostus market product Maks Moorits trademark,0
Valga Lihatoostus grocery product Maks Moorits hallmark,0
know exist Artemyev say,0
know survive Artemyev say,0
offer customer solution base renewable raw material,0
whirl customer solution nucleotide renewable tender material,0
dial participant quote 877417 conference ID,0
dial participant quote 877417 group discussion ID,0
work assignment start completion spring 2011,0
employment assignment start completion spring 2011,0
yesterday Legrand issue E300 million fix rate deal mature 2017,0
yesterday Legrand issue E300 million fix pace deal mature 2017,0
Yvonne Jones owner Chameleon Interiors,0
Yvonne Jones proprietor Chameleon Interior,0
ZAO YIT Moskovia build housing Moscow surround city,0
ZAO YIT Moskovia build housing Moscow surround urban center,0
BAWAG issue benchmark cover deal,0
BAWAG issue benchmark book binding deal,0
JVC stop produce dvd player Brazil JVC Brazil subsidiary Japan JVC group announce stop production dvd player Brazil,0
JVC stop green goods dvd participant Brazil JVC Brazil subsidiary company Nippon JVC group announce stop output dvd player Brasil,0
Swedbank Hypotek issue benchmark fix rate cover deal Euros mature January 2010,0
Swedbank Hypotek number benchmark fix rate cover mint Euros mature January 2010,0
argentine agricultural export company Calafate tap compatriot firm Finnegans software solution company say statement,0
argentine agricultural export company Calafate tap compatriot firm Finnegans software system solution fellowship say command,0
finnish print circuit board pcb maker Aspocomp Group Oyj say December 4 2006 name Henry Gilchrist senior vice president group asian operation January 8 2007,0
finnish mark lap board pcb maker Aspocomp Mathematical group Oyj say December iv 2006 name Henry Gilchrist senior vice chief executive group asian operation January 8 2007,0
` nordic infrastructure construction strategic growth area,0
` nordic base construction strategic ontogenesis area,0
` pulp paper industry grow country like China Russia,0
` pulp paper diligence produce country like Republic of china Russia,0
` Sanoma buyer target say,0
` Sanoma buyer target aver,0
` ` transaction Tikkurila powder coating relate operation company say,0
` ` transaction Tikkurila gunpowder cake relate operation company aver,0
` ` need malware removal tool type url vendor choice directly browser bar use link website write Trend Micro Rik Ferguson Monday,0
` ` need malware removal tool type url vendor choice directly browser bar use link website write Movement Micro Rik Ferguson Mon,0
` ` will happen overnight,0
` ` bequeath materialize overnight,0
` ` Printed fabric related design expertise core Marimekko business brand,0
` ` Printed material relate design expertness core Marimekko business make,0
` ` serve customer locally cornerstone customer focus,0
` ` swear out customer topically cornerstone client focus,0
` ` convinced quickly tell finnish business reporter,0
` ` convinced quickly evidence finnish business organization newsman,0
` ` know people,0
` ` sleep together hoi polloi,0
"+ lemiste City environment knowledge base economy provide work 3,300 people total turnover company amount EEK 5.4 bn say + lo P+Ærnits chairman supervisory board + lemiste City Mainor",0
"+ lemiste City surroundings knowledge base economy provide work 3, ccc people total turnover company amount EEK quintuplet. 4 bn say + lo Phosphorus + Ærnits chairman supervisory board + lemiste City Mainor",0
19 2010 finnish company Lemminkainen Oyj HEL LEM1S say today construct office building Toolonlahti downtown Helsinki disclose financial detail,0
19 2010 finnish company Lemminkainen Oyj HEL LEM1S sound out today construct office building Toolonlahti business district Helsinki expose financial detail,0
25 November 2010 finnish paint coating company Tikkurila Oyj HEL tik1v say today finnish state own investment company Solidium Oy sell 14.7 stake company total EUR98 m,0
25 November 2010 finnish pigment coating company Tikkurila Oyj HEL tik1v read today finnish state ain investment ship's company Solidium Oy deal fourteen. 7 stake company entire EUR98 m,0
26 January 2011 finnish software solution provider Basware HEL BAS1V say yesterday adjust strategy goal year focus international growth mainly acquisition,0
26 Jan 2011 finnish software solution supplier Basware hela BAS1V say yesterday adjust strategy goal year focus external emergence mainly learning,0
26 November 2010 finnish sport equipment maker Amer Sports Oyj HEL AMEAS say today obtain EUR30 m Schuldschein note loan pool international investor,0
twenty six November 2010 finnish sport equipment maker Amer Sports Oyj hela AMEAS state today get EUR30 m Schuldschein note loan pool external investor,0
3 January 2011 scandinavian lender Sampo Bank HEL SAMAS Pohjola Bank HEL poh1s Svenska Handelsbanken STO SHB provide EUR160 m USD213 m line credit Lemminkainen Oyj HEL LEM1S finnish construction firm say Friday,0
3 January 2011 norse lender Sampo Bank HEL SAMAS Pohjola Bank HEL poh1s Svenska Handelsbanken STO SHB provide EUR160 metre USD213 m business mention Lemminkainen Oyj HEL LEM1S finnish twist firm articulate Friday,0
55 worker + m+_l affect close,-1
lv worker + megabyte + _l affect conclusion,-1
coker crane supply Tesoro Corporation Golden Eagle Refinery Martinez California similar crane deliver BP Castell refinery Spain,0
coker crane supply Tesoro Corporation Golden Eagle Refinery Martinez Calif. similar grus deliver BP Castell refinery Spain,0
employee remain Oulu plant support function group unit,0
employee stay Oulu plant support function mathematical group unit,0
huge issue button placement,0
brobdingnagian issue button position,0
merger UPM finnish Swedish Stora Enso likely,0
amalgamation UPM finnish Swedish Stora Enso likely,0
paper mill central Maine town Madison soon new owner,0
paper mill central Maine town Madison presently fresh proprietor,0
total 30 order value book fourth quarter 2009 remainder book second quarter 2010,0
entire 30 ordination value book fourth quarter 2009 remnant book 2d quarter 2010,0
total 131000 Talvivaara Mining Company Plc new share subscribe period 1 2010 June 30 2010 company stock option right 2007A,0
total 131000 Talvivaara Mining Company Plc new share subscribe full point 1 2010 June 30 2010 company broth option right 2007A,0
"total 38,244 new Citycon share nominal value EUR 1.35 share subscribe 19 April exercise b c option base company stock option plan 1999",0
"full xxxviii, 244 new Citycon portion titular value EUR ane. 35 share subscribe 19 April exercise b c selection floor company parentage option plan 1999",0
"total 750,330 new Citycon share nominal value EUR 1.35 share subscribe December exercise b c option base company stock option plan 1999",0
"total 750, 330 novel Citycon share nominal economic value EUR one. 35 plowshare subscribe Dec employment b c option base companionship stock option plan 1999",0
ABN Amro Capital agree sell Helsinki base designer homeware producer Iittala Oyj crosstown consumer product group Fiskars Corp. EUR230 million EUR235 million $ 310 million $ 316 million,0
ABN Amro Capital agree betray Helsinki base designer homeware producer Iittala Oyj crosstown consumer product chemical group Fiskars Corp. EUR230 gazillion EUR235 gazillion $ 310 million $ 316 million,0
accord preliminary information Finnish Forest Industries Federation import roundwood Finland increase 20 million m3 2005 represent increase 15 2004,0
accord preliminary information Suomi Woods Manufacture Federation consequence roundwood Finland increase 20 jillion m3 2005 represent increase 15 2004,0
Finland base Stockmann Group close seven franchising sport store Nike Russia,-1
Finland base Stockmann Group close vii franchise sportsman store Nike Russia,-1
Finnish AC drive manufacturer Vacon acquire AC drive business TB Wood group Altra Holdings,0
Finnish atomic number 89 parkway manufacturer Vacon acquire AC drive line of work tebibyte Wood group Altra Property,0
finnish beverage company Olvi list company Finland publish financial result second quarter 2009,0
finnish beverage troupe Olvi list troupe Suomi publish financial result 2nd quarter 2009,0
finnish department store group Stockmann plan acquire EUR 141mn direct issue right offering,0
finnish department store group Stockmann plan take EUR 141mn unmediated topic right offering,0
Finnish Kemira Group ceo Lasse Kurkilahti say Group structural reorganisation continue year,0
Finnish Kemira Group ceo Lasse Kurkilahti read Grouping structural reorganisation continue year,0
finnish power company Fortum report 89 electricity generate carbon dioxide emission 2007,0
finnish power company Fortum report ixc electrical energy generate carbon dioxide emission 2007,0
Finnish Rautaruukki engineering division Ruukki Engineering organise operation Mo Rana plant Norway,0
Finnish Rautaruukki applied science division Ruukki Engineering organise mental process Minute Genus rana plant Norway,0
finnish stainless steel manufacturer Outokumpu Degefors plan recruit new engineer order meet retirement wave year,0
finnish chromium steel blade manufacturer Outokumpu Degefors plan recruit new engineer order meet retreat moving ridge year,0
finnish W+Ærtsil+Æ provide power solution marine energy market open Service Centre Murmansk Russia,0
finnish Westward + Ærtsil + Æ allow power solution marine energy market open Service Center Murmansk Russia,0
Finland Sampo Bank Danske Bank group lay staff administrative support function,-1
Finland Sampo Bank Danske Bank chemical group lay faculty administrative support map,-1
local government commissioner + m+_l Kurt Svensson say contact management finnish company Componenta find alternative company decision close plant + m+_l,0
local government commissioner + thou + _l Kurt Svensson say contact direction finnish company Componenta find substitute company decision closing plant + m + _l,0
private equity investor CapMan owner Finnish lumene cosmetic company plan list Lumene,0
secret equity investor CapMan owner Finnish lumene cosmetic fellowship plan list Lumene,0
Scanfil system supplier contract manufacturer communication sector notice 20 productional employee temporarily lie 15 employee company plant Sievi Finland,-1
Scanfil system supplier contract manufacturer communication sphere notice 20 productional employee temporarily lie 15 employee fellowship plant Sievi Finland,-1
Scanfil system supplier contract manufacturer communication sector start personnel negotiation Oulu Finland lay staff temporarily,-1
Scanfil system supplier contract maker communicating sector start personnel talks Oulu Finland lay staff temporarily,-1
swedish engineering consultant firm Etteplan establish unit town Borl+Ænge turn month March April 2008,0
swedish engineering adviser firm Etteplan establish unit town Borl + Ænge turn calendar month March April 2008,0
finnish investment company Sponda conduct negotiation acquire business center Dukat Palace-2 locate center Moscow London Regional Properties,0
finnish investment company Sponda conduct talks acquire byplay nitty gritty Dukat Palace - 2 locate centre Moscow London Regional Properties,0
accord Finnish FIM Bank Alpro price EUR 100mn-150mn,0
treaty Finnish FIM Bank Alpro price EUR 100mn - 150mn,0
accord Heikkil+Æ ` ` refreshment energy soon find soft drink Finland,0
pact Heikkil + Æ ` ` recreation energy presently find soft drink Finland,0
accord HK Ruokatalo meat company come Finland,0
accord HK Ruokatalo meat company fall Suomi,0
accord L+Ænnen Tehtaat ceo Matti Karppinen company aim deliver fish product customer day early currently,0
accord Litre + Ænnen Tehtaat ceo Matti Karppinen society bearing deliver fish product customer daylight early presently,0
accord Olvi company negotiate new agreement,0
accord Olvi company negotiate new correspondence,0
accord Saarioinen Managing Director Ilkka M+Ækel+Æ food industry sector significant excess production machinery,0
treaty Saarioinen Managing Director Ilkka M + Ækel + Æ intellectual nourishment industriousness sector pregnant superfluous production machinery,0
accord announcement Helsinki Stock Exchange share Sentera shall delist NM list Helsinki Stock Exchange accordingly,0
accord announcement Helsingfors Stock Exchange parcel Sentera shall delist NM list Finnish capital Stock Central consequently,0
activity range development natural resource retailed marketing finished product,0
activity range development born resource retailed selling terminate product,0
additionally information business segment competitor future outlook provide,0
additionally info business section competitor next outlook provide,0
additionally company terminate maximum salaried senior salaried employee employment contract,-1
additionally company terminate maximum salaried fourth year salaried employee engagement contract,-1
additionally company use solution automate preparation financial statement accord IFRS standard,0
additionally company exercise solvent automate preparation financial statement accord IFRS measure,0
Affecto participate program development norwegian pension system 2007,0
Affecto participate program development norse pension organization 2007,0
Affecto provide new EFI Data Warehouse report solution behavioural scoring system support operational decision process Data Migration old legacy system new EFI system,0
Affecto cater fresh EFI Information Warehouse report solution behavioural grade system support operational decision unconscious process Data Migration old legacy system modern EFI system,0
AffectoGenimap build highly customise solution customer Finland baltic country,0
AffectoGenimap build highly customise solution client Finland baltic res publica,0
1 April 2007 Cencorp employee territory,0
1 April 2007 Cencorp employee territory,0
buy Eukor Car Carriers 50 percent stake Grimaldi Group sole owner swedish roll roll port Wallhamn,0
buy Eukor Car Mail carrier fifty percent stake Grimaldi Group sole possessor swedish roll axial motion port Wallhamn,0
completion acquisition Poyry oil gas expertise cover multi discipline engineering consulting service complete oil gas asset lifecycle include deepwater engineering service,0
mop up skill Poyry oil colour flatulence expertise cover charge multi discipline engineering consulting service over oil gas asset lifecycle include deepwater applied science service,0
"restructuring UPM average paper machine capacity Europe 320,000 ton 350,000 short ton coated magazine paper 420,000 ton 460,000 short ton coated fine paper",0
"reconstitute UPM average paper machine electrical capacity Eu 320, 000 net ton 350, 000 short ton coat magazine paper 420, 000 ton 460, 000 short ton coated okay paper",0
transaction M real 30 Metsa Botnia UPM 17,0
transaction M veridical thirty Metsa Botnia UPM 17,0
transaction Tikkurila powder coating relate operation,0
dealing Tikkurila powder coating relate operation,0
Ahlstrom Corporation STOCK EXCHANGE ANNOUNCEMENT 23.4.2007 Ahlstrom Corporation publish quarter financial result 2007 Friday April 27 2007 approximately 8.30 a.m. finnish time,0
Ahlstrom Bay window farm animal EXCHANGE ANNOUNCEMENT xxiii. iv. 2007 Ahlstrom Corporation publish quarter financial result 2007 Friday Apr xxvii 2007 approximately 8. xxx a. m. finnish clip,0
AHMS offer Hotel Hotel Project Consultancy Management Services Brand Franchise training Sales marketing service pan India basis,0
AHMS provide Hotel Hotel Task Consultancy Management Services Firebrand Franchise training Sales agreement marketing service goat god India basis,0
Aktia forecast Finland inflation 1.1 2010,0
Aktia forecast Finland inflation i. 1 2010,0
Aldata note Voice Supply Chain Technology approach enable VDW integrate warehouse management system,0
Aldata note Voice Supply Chain Technology approach enable VDW integrate warehouse direction organization,0
"Aldata Solution Oyj Stock Exchange Release 11 August 2006 11.00 ALDATA SHARES SUBSCRIBED 2003 stock option total 95,000 new share Aldata Solution Oyj subscribe company 2003A stock option",0
"Aldata Solution Oyj Stock Exchange Liberation 11 August 2006 11. 00 ALDATA SHARES SUBSCRIBED 2003 parentage option total 95, 000 unexampled share Aldata Answer Oyj pledge fellowship 2003A stock option",0
ALEXANDRIA Va. Dec. 17 Reijo Salovaara Nastola Finland develop veneer cutter,0
ALEXANDRIA Va. Dec. xvii Reijo Salovaara Nastola Suomi develop veneering cutter,0
"ALEXANDRIA Va. Dec. 19 United States Patent 7,853,620 issue Dec. 14 assign Nokia Corp. Espoo Finland",0
"el iskandriyah Old dominion state. Declination. xix United Country Patent septet, 853, 620 subject Dec. 14 assign Nokia Corp. Espoo Finland",0
"ALEXANDRIA Va. Dec. 22 United States Patent 7,854,608 issue Dec. 21 assign Outotec Oyj Espoo Finland",0
"ALEXANDRIA Va. Declination. xxii United States Patent 7, 854, 608 issuance December. 21 assign Outotec Oyj Espoo Finland",0
"ALEXANDRIA Va. Jan. 9 United States Patent 7,862,685 issue Jan. 4 assign Kemira Chemicals Inc. Marietta Ga.",0
"ALEXANDRIA Department of veterans affairs. Jan. 9 United State Patent seven, 862, 685 result Jan. 4 assign Kemira Chemicals Iraqi national congress. Marietta Atomic number 31.",0
ALEXANDRIA Va. March 15 Jaakko Vilo Turku Finland develop panel press,0
ALEXANDRIA Va. March 15 Jaakko Vilo Turku Republic of finland spring up panel press,0
ALEXANDRIA Va. 23 Matti Harkonen Pentti Sipponen Espoo Finland Osmo Suovaniemi Helsinki Finland Tapani Tiusanen Vantaa Finland develop paper web press device,0
el iskandriyah Va. 23 Matti Harkonen Pentti Sipponen Espoo Finland Osmo Suovaniemi Helsinki Finland Tapani Tiusanen Vantaa Suomi spring up paper entanglement press gimmick,0
ALEXANDRIA Va. Oct. 23 Hans Otto Scheck Espoo Finland develop method identify remote radio unit communication system,0
el iskandriyah Department of veterans affairs. Oct. twenty three Hans Otto Scheck Espoo Republic of finland develop method identify remote radio unit communicating system,0
"ALEXANDRIA Va. Oct. 6 United States Patent 7,804,288 issue Sept. 28 assign Vacon Oyj Vaasa Finland",0
"ALEXANDRIA Department of veterans affairs. Oct. 6 United States Patent 7, 804, 288 issue Folk. xxviii assign Vacon Oyj Vaasa Finland",0
Alma Media Corporation Press Release 15 March 2010 TYRVAAN SANOMAT PAIKALLISSANOMAT buy SUOMEN PAIKALLISSANOMAT local paper Tyrvaan Sanomat Paikallissanomat appear Sastamala neighbouring municipality buy Suomen Paikallissanomat Oy,0
Alma Media Corporation Press Expiration 15 March 2010 TYRVAAN SANOMAT PAIKALLISSANOMAT corrupt SUOMEN PAIKALLISSANOMAT local paper Tyrvaan Sanomat Paikallissanomat appear Sastamala neighbouring municipality buy Suomen Paikallissanomat Oy,0
Alma Media Corporation PRESS RELEASE March 25 2010 TYRV+_+_N SANOMAT PURCHASE CONFIRMED business operation Tyrv+Æ+Æn Sanomat Oy transfer Suomen Paikallissanomat Oy,0
Alma Media Corporation PRESS RELEASE Mar 25 2010 TYRV + _ + _N SANOMAT leverage CONFIRMED line operation Tyrv + Æ + Æn Sanomat Oy transfer Suomen Paikallissanomat Oy,0
Finnish Industry Investment government own investment company participate project,0
Finnish Industry Investiture politics own investment company enter project,0
Latvia act partner bakery customer production product development,0
Republic of latvia act mate bakery customer production product development,0
Ruukki Construction Rautaruukki construction division initiate employer employee negotiation site Alaj+Ærvi Vimpeli Per+Æsein+Æjoki Finland,0
Ruukki Twist Rautaruukki construction variance initiate employer employee talks internet site Alaj + Ærvi Vimpeli Per + Æsein + Æjoki Finland,0
city insurance company P C Insurance say pay compensation,-1
metropolis insurance company P Vitamin c Insurance say earnings compensation,-1
altogether CapMan employ approximately 150 people Helsinki Stockholm Copenhagen Oslo Moscow Luxembourg,0
altogether CapMan apply approximately 150 the great unwashed Helsinki Stockholm Kobenhavn Oslo Moscow Luxembourg,0
altona state private company Altona chairman Kevin Maloney Tulla Resources entitlement,0
altona department of state individual company Altona chairman Kevin Maloney Tulla Resource entitlement,0
acquisition TeliaSonera France Telecom big 2000 purchase Orange plc   27.8 billion $ 55.1 billion create world fourth large telecom company AT&T Inc. Verizon Communications Inc. NTT Corp. Japan,0
acquisition TeliaSonera France Telecom bighearted 2000 leverage Orange plc 27. 8 1000000000000 $ lv. 1 billion create world fourth enceinte telecom company AT & T Iraqi national congress. Verizon Communication Inc. NTT Corp. Japanese islands,0
earn payment 4.0 mln euro $ 5.3 mln pay depend Intellibis financial performance 2007,0
earn payment four. 0 mln euro $ 5. iii mln earnings depend Intellibis fiscal performance 2007,0
EU law issue introduce 2010,0
EU police issue introduce 2010,0
early month company sign deal India base information technology service giant Wipro Technologies transfer sell radio access relate r&d activity Berlin,1
former month company sign deal Bharat infrastructure data technology service elephantine Wipro Technologies transfer sell radio access code relate r & d activity Berlin,1
firm Air Liquide exempt leave market 1998,0
firm Air Liquide nontaxable leave behind market 1998,0
apartment YIT Home purchase 5 region Russia YIT subsidiary carry activity Moscow Moscow region St. Petersburg Ekaterinburg Kazan Rostov Don,0
flat YIT Home purchase pentad region Russia YIT underling carry activeness Moscow Moscow part St. Petersburg Ekaterinburg Kazan Rostov Don,0
approximately SEK 166 million repayment demand overcharge Stockholm area remain SEK 87 million take western coast inspectorate say,0
approximately SEK 166 million repayment demand overcharge Stockholm area remain SEK 87 jillion take western seashore inspectorate tell,0
Arena Partners Oy development company electronic business,0
Arena Partner Oy growth company electronic business enterprise,0
condition deal Savcor Alfa buy Photonium Akseli Lahtinen Inc. business operation prior deal,0
status deal Savcor Alfa buy Photonium Akseli Lahtinen Iraqi national congress. business surgical process prior deal,0
result company decide implement fix term temporary lay off,-1
result companionship decide implement fix term temporary lay bump off,-1
result company temporarily lay 25 personnel approximately 270 person Kirkkonummi Nivala factory,-1
result company temporarily lay twenty five personnel approximately 270 person Kirkkonummi Nivala factory,-1
result negotiation employment contract terminate 13,-1
termination negotiation exercise contract terminate 13,-1
result negotiation company terminate total 5 employment contract,-1
outcome negotiation company terminate full 5 engagement contract,-1
July 2 2007 market cap segment update accord average price 2007,0
July 2 2007 market cap segment update accord median monetary value 2007,0
agreement Aspocomp Meadville 10 pct slice subsidiary operate Oulu Finland,0
agreement Aspocomp Meadville 10 pct piece subsidiary company operate Oulu Finland,0
reorganisation Pohjola Insurance 250 field staff private customer join payroll local cooperative bank beginning October 2008,0
shakeup Pohjola Insurance 250 battlefield stave private customer join payroll local cooperative bank beginning Oct 2008,0
reorganization Kauko Telko Ltd divide Telko Ltd Leipurin Ltd Hamina Terminal Services Ltd Kaukomarkkinat Ltd.,0
reorganisation Kauko Telko Ltd divide Telko Ltd Leipurin Ltd Hamina Terminal Services Ltd Kaukomarkkinat Ltd.,0
Aspo Group structure business operation continually develop predefine schedule,0
Aspo Chemical group complex body part business performance continually develop predefine schedule,0
Aspo serve demand business business customer,0
Aspo serve demand business enterprise business sector customer,0
Aspocomp say spin chinese indian unit equipment Salo plant Finland newly form unit sell Hong Kong list Meadville,0
Aspocomp tell spin chinese indian social unit equipment Salo plant Finland fresh form building block sell Hong Kong list Meadville,0
point spread Iran Iraq,0
dot bedspread Iran Iraq,0
end week Protalix BioTherapeutics Inc amex PLX publish prospectus offering AMEX 5 share capital,0
end week Protalix BioTherapeutics Inc amex PLX publish prospectus offer AMEX pentad contribution capital,0
end March 2009 company loan amount EUR 10.113 mn,0
final stage March 2009 society loanword amount EUR 10. 113 minnesota,0
moment approximately 20 vianor sale office Russia,0
second approximately 20 vianor sales agreement power Russia,0
automation make possible conduct test simultaneously,0
automation make possible conduct trial at the same time,0
Barclays Plc LSE BARC NYSE BCS Credit Agricole SA EPA ACA CAGR,0
Barclays Plc LSE BARC big board BCS Credit Agricole SA EPA ACA CAGR,0
base design previous handset Nokia E72 Nokia E63 Symbian base model promise offer direct access 90 cent world s corporate email Mail Exchange IBM Lotus Notes Traveler,0
base design previous french telephone Nokia E72 Nokia E63 Symbian base mannequin promise fling direct access 90 cent world s corporate email Mail Interchange IBM Sacred lotus Distinction Traveler,0
Basware Business Transactions Service enable customer receive send invoice electronic format,0
Basware Business Transactions Robert william service enable customer receive send bill electronic format,0
Basware finance acquisition bank loan,0
Basware finance acquisition bank loan,0
BasWare Invoice Processing BasWare Contract Matching BasWare Order Matching BasWare KPI Reporting Tool BasWare Enterprise Purchase pay product suite,0
BasWare Invoice Processing BasWare Declaration Matching BasWare Order Matching BasWare KPI Reporting Tool BasWare Enterprise Leverage pay product suite,0
BasWare Invoice Processing BasWare Contract Matching BasWare Order Matching BasWare KPI Reporting Tool BasWare Enterprise Purchase pay solution suite,0
BasWare Invoice Processing BasWare Contract bridge Matching BasWare Order Matching BasWare KPI Coverage Tool BasWare Endeavor Purchase wage solution suite,0
Basware offer support SAP version start SAP 4.5,0
Basware pass support SAP version start SAP 4. quint,0
beef import fall slightly 2006 14mn kilo,0
beef import crepuscle slightly 2006 14mn kilogram,0
Benefon turn Salo unit B2B business unit establish B2C business unit UK,0
Benefon turn Salo unit B2B business whole prove B2C business unit of measurement UK,0
Berling Capital Umo Capital Veikko Laine big shareholder Amanda Capital,0
Berling Capital Umo Capital Veikko Laine self aggrandizing shareowner Amanda Capital,0
Bluewin Security available monthly subscription,0
Bluewin Certificate usable monthly subscription,0
Blyk launch UK market mid-2007 market follow,0
Blyk launch UK market mid - 2007 market place follow,0
body ES Vostok own stake power sale company MosenergosbytBody RTS MSSB 50.9 Altaienergosbyt 100 Saratovenergo RTS SARE body 48.36 Tambov Power Sales Company RTS TASB 49.01 ofbodywhich receive distribution balance,0
body ES Vostok own stake power sale troupe MosenergosbytBody RTS MSSB fifty. 9 Altaienergosbyt 100 Saratovenergo RTS SARE soundbox 48. 36 Tambov Magnate Sales Company RTS TASB 49. 01 ofbodywhich receive statistical distribution equalizer,0
source say Nokia unveil new phone code name ` ` Tube Oct. 2 analyst medium event London,0
source say Nokia unveil new phone codification epithet ` ` Underground Oct. two psychoanalyst metier event London,0
byline Tim Moran Cellular phone giant Nokia Corp. offer $ 8.1 billion digital map supplier NAVTEQ Corp. Chicago,0
byline Tim Moran Cellular phone giant Nokia Corp. pop the question $ 8. ane billion digital map provider NAVTEQ Corporation. Chicago,0
capital base capital adequacy measurement base approach Basel II,0
upper case letter base capital adequacy measurement base of operations glide path Basel II,0
capman office Helsinki Stockholm Copenhagen Oslo manage nordic buyout mezzanine technology life science real estate fund approximately EUR2 .6 bn total capital,0
capman office Capital of finland Stockholm Copenhagen Oslo manage nordic buyout entresol engineering science life history skill real estate stock approximately EUR2. 6 bn total capital,0
CapMan real estate fund total investment capacity EURO 500 million close June 2005 invest commercial property Helsinki metropolitan area,0
CapMan real land fund total investment capacity EURO 500 trillion close June 2005 invest commercial grade dimension Helsinki metropolitan area,0
Cardona slow vehicle turn return intersection call 911,0
Cardona dumb vehicle turn return intersection margin call 911,0
Cargotec brand Hiab Kalmar MacGREGOR global market leader field solution land sea cargo,0
Cargotec sword Hiab Kalmar MacGREGOR global market leader field of operation solution estate sea cargo,0
Cencorp focus development manufacture marketing standard product production automation,0
Cencorp focussing development manufacture marketing received product production automation,0
change build model design communicate subcontractor accommodate steel GRC fabrication process,0
change build modelling design communicate subcontractor accommodate sword GRC fabrication process,0
choose Giant Countdown red head rainbow trout Giant Shad Rap perch color,0
choose Giant Countdown reddish school principal rainbow trout Giant Shad Rap perch color,0
closing transaction take place today,0
close dealings take place today,0
Cohen Steers Inc. 5 534 530 share represent 4.985 share capital voting right,0
Cohen Steers Iraqi national congress. pentad 534 530 share represent four. 985 share cap voting right,0
Cohen Steers Inc. 5 534 626 share represent 4.985 share capital voting right,0
Cohen Steer Inc. five 534 626 plowshare represent iv. 985 share capital ballot right,0
com possibly photo msn,0
com possibly photo msn,0
company evaluate report include Aladdin F Secure Kaspersky Marshal McAfee Microsoft Panda Proofpoint Sophos symantec Trend Micro Tumbleweed Websense,0
company evaluate report include Aladdin F Secure Kaspersky Marshall McAfee Microsoft Panda Proofpoint Sophos symantec Trend Micro Winged pigweed Websense,0
